id,price,effective_date,display_field,pricebook_id,pricebook,default_supplier,supplier_trade_id,supplier_trade
29931,1596,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : ACEDMBW3P : Supply & Install Recessed Meterbox on Front Brick Fence - Three Phase,46818,ACEDMBW3P,FALSE,513,Latitude 28 Cabling Pty Ltd
20456,1596,27/06/2023 6:10,ELECTRICAL : ACEDMBW3P : Supply & Install Recessed Meterbox on Front Brick Fence - Three Phase,46818,ACEDMBW3P,FALSE,327,ELECTRICAL
20455,194,27/06/2023 6:10,ELECTRICAL : ACEDWLT : Supply & Install Wall Light on Front Brick Fence,46819,ACEDWLT,FALSE,327,ELECTRICAL
29932,194,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : ACEDWLT : Supply & Install Wall Light on Front Brick Fence,46819,ACEDWLT,FALSE,513,Latitude 28 Cabling Pty Ltd
28660,194,2/09/2023 7:59,All Clear Electrical : ACEDWLT : Supply & Install Wall Light on Front Brick Fence,46819,ACEDWLT,FALSE,495,All Clear Electrical
31827,194,2/09/2023 7:59,RJF Installations : ACEDWLT : Supply & Install Wall Light on Front Brick Fence,46819,ACEDWLT,FALSE,521,RJF Installations
31828,247,2/09/2023 7:59,RJF Installations : ACEDGPP : Supply & Install Weatherproof Power Point for Gate Motor,46820,ACEDGPP,FALSE,521,RJF Installations
28661,247,2/09/2023 7:59,All Clear Electrical : ACEDGPP : Supply & Install Weatherproof Power Point for Gate Motor,46820,ACEDGPP,FALSE,495,All Clear Electrical
29933,247,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : ACEDGPP : Supply & Install Weatherproof Power Point for Gate Motor,46820,ACEDGPP,FALSE,513,Latitude 28 Cabling Pty Ltd
20454,247,27/06/2023 6:10,ELECTRICAL : ACEDGPP : Supply & Install Weatherproof Power Point for Gate Motor,46820,ACEDGPP,FALSE,327,ELECTRICAL
20453,150,27/06/2023 6:10,ELECTRICAL : ACEDWLTA : Supply & Install Additional Wall Light on Front Brick Fence,46821,ACEDWLTA,FALSE,327,ELECTRICAL
29934,150,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : ACEDWLTA : Supply & Install Additional Wall Light on Front Brick Fence,46821,ACEDWLTA,FALSE,513,Latitude 28 Cabling Pty Ltd
28662,150,2/09/2023 7:59,All Clear Electrical : ACEDWLTA : Supply & Install Additional Wall Light on Front Brick Fence,46821,ACEDWLTA,FALSE,495,All Clear Electrical
31829,150,2/09/2023 7:59,RJF Installations : ACEDWLTA : Supply & Install Additional Wall Light on Front Brick Fence,46821,ACEDWLTA,FALSE,521,RJF Installations
31830,736,2/09/2023 7:59,RJF Installations : ACEDINTA : Supply & Install Audio Intercom on Front Brick Fence with Gate Release,46822,ACEDINTA,FALSE,521,RJF Installations
28663,736,2/09/2023 7:59,All Clear Electrical : ACEDINTA : Supply & Install Audio Intercom on Front Brick Fence with Gate Release,46822,ACEDINTA,FALSE,495,All Clear Electrical
29935,736,2/09/2023 7:59,Latitude 28 Cabling Pty Ltd : ACEDINTA : Supply & Install Audio Intercom on Front Brick Fence with Gate Release,46822,ACEDINTA,FALSE,513,Latitude 28 Cabling Pty Ltd
20452,736,27/06/2023 6:10,ELECTRICAL : ACEDINTA : Supply & Install Audio Intercom on Front Brick Fence with Gate Release,46822,ACEDINTA,FALSE,327,ELECTRICAL
20451,0.0091,27/06/2023 6:10,PLASTER BOARD : PBE3A : Extra m2 Plasterboard Ceiling 3m and above,46823,PBE3A,TRUE,274,PLASTER BOARD
36465,0.0091,13/03/2024 2:07,D.A.M Quality Plasterboard Finishes : PBE3A : Extra m2 Plasterboard Ceiling 3m and above,46823,PBE3A,FALSE,671,D.A.M Quality Plasterboard Finishes
36470,982,13/03/2024 14:00,Austral - Rochedale : WGREYGUM : Wilderness - Grey Gum,46824,WGREYGUM,FALSE,434,Austral - Rochedale
20450,703.5,27/06/2023 6:10,BRICKS : WGREYGUM : Wilderness - Grey Gum,46824,WGREYGUM,FALSE,319,BRICKS
32285,703.5,2/09/2023 8:06,Austral - Rochedale : WSILVERBIRCH : Wilderness - Silver Birch,46825,WSILVERBIRCH,FALSE,434,Austral - Rochedale
20449,703.5,27/06/2023 6:10,BRICKS : WSILVERBIRCH : Wilderness - Silver Birch,46825,WSILVERBIRCH,FALSE,319,BRICKS
36472,982,13/03/2024 14:00,Austral - Rochedale : WBLACKBUTT : Wilderness - Blackbutt,46826,WBLACKBUTT,FALSE,434,Austral - Rochedale
20448,703.5,27/06/2023 6:10,BRICKS : WBLACKBUTT : Wilderness - Blackbutt,46826,WBLACKBUTT,FALSE,319,BRICKS
29375,16.4545,2/09/2023 7:59,Harvey Norman Commercial QLD : 18106 : Azzurra 18106 18 Series Towel Ring,46827,18106,TRUE,506,Harvey Norman Commercial QLD
20447,16.4545,27/06/2023 6:10,PLUMBING FITOFF GEAR : 18106 : Azzurra 18106 18 Series Towel Ring,46827,18106,FALSE,231,PLUMBING FITOFF GEAR
20446,8,27/06/2023 6:10,CABINET MAKER : KITOVD : Upgrade Vanity Drawer to Double Walled Soft Close,46828,KITOVD,FALSE,318,CABINET MAKER
28729,8,2/09/2023 7:59,Aspect Joinery Pty Ltd : KITOVD : Upgrade Vanity Drawer to Double Walled Soft Close,46828,KITOVD,TRUE,497,Aspect Joinery Pty Ltd
28669,204.545,2/09/2023 7:59,All Industry Safety QLD (AIS) : SAVH : 6 Safety Audit Visits House Site,46829,SAVH,TRUE,496,All Industry Safety QLD (AIS)
20445,160,27/06/2023 6:10,SAFETY AUDIT : SAVH : 6 Safety Audit Visits House Site,46829,SAVH,FALSE,492,SAFETY AUDIT
20444,26.6364,27/06/2023 6:10,STEEL MESH : NP3003 : NUPOD 300H six(6) Piece Void Former (1160 X 1160 X 300H),46830,NP3003,FALSE,249,STEEL MESH
28880,26.6364,2/09/2023 7:59,Ausreo Pty Ltd : NP3003 : NUPOD 300H six(6) Piece Void Former (1160 X 1160 X 300H),46830,NP3003,TRUE,498,Ausreo Pty Ltd
28881,23.8182,2/09/2023 7:59,Ausreo Pty Ltd : NP300 : NUPOD 300H One Piece Void Former (1160 X 1160 X 300H),46831,NP300,TRUE,498,Ausreo Pty Ltd
20443,23.8182,27/06/2023 6:10,STEEL MESH : NP300 : NUPOD 300H One Piece Void Former (1160 X 1160 X 300H),46831,NP300,FALSE,249,STEEL MESH
20442,75,27/06/2023 6:10,STEEL MESH : NPDEL : NUPOD DEL,46832,NPDEL,FALSE,249,STEEL MESH
28882,75,2/09/2023 7:59,Ausreo Pty Ltd : NPDEL : NUPOD DEL,46832,NPDEL,TRUE,498,Ausreo Pty Ltd
29376,138,2/09/2023 7:59,"Harvey Norman Commercial QLD : 191631 : Acero 1 & 1/2 Right Hand Bowl Sink with Drainer, 980 X 480mm with Left Hand Drainer",46833,191631,TRUE,506,Harvey Norman Commercial QLD
20441,138,27/06/2023 6:10,"PLUMBING FITOFF GEAR : 191631 : Acero 1 & 1/2 Right Hand Bowl Sink with Drainer, 980 X 480mm with Left Hand Drainer",46833,191631,FALSE,231,PLUMBING FITOFF GEAR
20440,138,27/06/2023 6:10,"PLUMBING FITOFF GEAR : 191633 : Acero 1 & 1/2 Left Hand Bowl Sink with Drainer, 980 X 480mm - with Right Hand Drainer",46834,191633,FALSE,231,PLUMBING FITOFF GEAR
29377,138,2/09/2023 7:59,"Harvey Norman Commercial QLD : 191633 : Acero 1 & 1/2 Left Hand Bowl Sink with Drainer, 980 X 480mm - with Right Hand Drainer",46834,191633,TRUE,506,Harvey Norman Commercial QLD
29378,115.92,2/09/2023 7:59,Harvey Norman Commercial QLD : 191447 : Seima Kyra Semi Insert Basin 420 X 420mm 1 Taphole with Overflow,46835,191447,TRUE,506,Harvey Norman Commercial QLD
20439,118.8,27/06/2023 6:10,PLUMBING FITOFF GEAR : 191447 : Seima Kyra Semi Insert Basin 420 X 420mm 1 Taphole with Overflow,46835,191447,FALSE,231,PLUMBING FITOFF GEAR
20438,153.6,27/06/2023 6:10,PLUMBING FITOFF GEAR : 191444 : Seima Plati Semi Insert Basin 550 X 460mm 1 Taphole with Overflow,46836,191444,FALSE,231,PLUMBING FITOFF GEAR
29379,153.6,2/09/2023 7:59,Harvey Norman Commercial QLD : 191444 : Seima Plati Semi Insert Basin 550 X 460mm 1 Taphole with Overflow,46836,191444,TRUE,506,Harvey Norman Commercial QLD
29380,158.4,2/09/2023 7:59,Harvey Norman Commercial QLD : 191480 : Seima Kyra Semi Recessed Basin 1TH 480 X 440mm(155 overhang) with overflow,46837,191480,FALSE,506,Harvey Norman Commercial QLD
20437,158.4,27/06/2023 6:10,PLUMBING FITOFF GEAR : 191480 : Seima Kyra Semi Recessed Basin 1TH 480 X 440mm(155 overhang) with overflow,46837,191480,FALSE,231,PLUMBING FITOFF GEAR
20436,113.8455,27/06/2023 6:10,PLUMBING FITOFF GEAR : 1916429 : Seima Nimos 002 Round Inset Ablve counter Basin 1TH 470mmD with overflow,46838,1916429,FALSE,231,PLUMBING FITOFF GEAR
29381,113.8455,2/09/2023 7:59,Harvey Norman Commercial QLD : 1916429 : Seima Nimos 002 Round Inset Ablve counter Basin 1TH 470mmD with overflow,46838,1916429,TRUE,506,Harvey Norman Commercial QLD
20435,33.0182,27/06/2023 6:10,EXTERNAL CLADDING : H5020 : Hebel Power Panel 50 2000 X 600 X 50,46839,H5020,FALSE,298,EXTERNAL CLADDING
35709,33.0182,26/02/2024 23:00,Bunnings : H5020 : Hebel Power Panel 50 2000 X 600 X 50,46839,H5020,FALSE,604,Bunnings
35556,33.0182,19/12/2023 0:29,Finlaysons Timber & Hardware Pty Ltd : H5020 : Hebel Power Panel 50 2000 X 600 X 50,46839,H5020,FALSE,503,Finlaysons Timber & Hardware Pty Ltd
35379,10,4/12/2023 5:19,Braiden Brothers Carpentry : CSCSDE : Carpenter to Seal Cavity Sliding Door Edge,46840,CSCSDE,FALSE,586,Braiden Brothers Carpentry
36257,10,5/03/2024 22:02,Joii Carpentry : CSCSDE : Carpenter to Seal Cavity Sliding Door Edge,46840,CSCSDE,FALSE,666,Joii Carpentry
36969,10,24/07/2024 23:28,Tekna Carpentry : CSCSDE : Carpenter to Seal Cavity Sliding Door Edge,46840,CSCSDE,TRUE,755,Tekna Carpentry
20434,10,27/06/2023 6:10,CARPENTER : CSCSDE : Carpenter to Seal Cavity Sliding Door Edge,46840,CSCSDE,FALSE,329,CARPENTER
32428,10,8/09/2023 11:50,Sams carpentry SEQ : CSCSDE : Carpenter to Seal Cavity Sliding Door Edge,46840,CSCSDE,FALSE,490,Sams carpentry SEQ
32495,10,6/09/2023 11:54,Robs Carpentry : CSCSDE : Carpenter to Seal Cavity Sliding Door Edge,46840,CSCSDE,FALSE,538,Robs Carpentry
29815,495,2/09/2023 7:59,"La Rocca QLD Marble and Granite Pty Ltd : ESM2UG : 20mm Engineered Stone m2 bench top UPGRADE Carrara Lumina, Carrara White, Calacatta Sara",46841,ESM2UG,FALSE,512,La Rocca QLD Marble and Granite Pty Ltd
20433,495,27/06/2023 6:10,"CABINET MAKER : ESM2UG : 20mm Engineered Stone m2 bench top UPGRADE Carrara Lumina, Carrara White, Calacatta Sara",46841,ESM2UG,FALSE,318,CABINET MAKER
36150,675,28/02/2024 14:00,"La Rocca QLD Marble and Granite Pty Ltd : ESM240UG : 40mm Engineered Stone m2 bench top UPGRADE Carrara Lumina, Carrara White, Calacatta Sara",46842,ESM240UG,TRUE,512,La Rocca QLD Marble and Granite Pty Ltd
20432,670,27/06/2023 6:10,"CABINET MAKER : ESM240UG : 40mm Engineered Stone m2 bench top UPGRADE Carrara Lumina, Carrara White, Calacatta Sara",46842,ESM240UG,FALSE,318,CABINET MAKER
29817,395,2/09/2023 7:59,La Rocca QLD Marble and Granite Pty Ltd : ESWEUG : 20mm Engineered Stone Waterfall End UPGRADE Carrara Lumina/Marquina/Havana Grey/Calacatta Sara,46843,ESWEUG,TRUE,512,La Rocca QLD Marble and Granite Pty Ltd
20431,395,27/06/2023 6:10,CABINET MAKER : ESWEUG : 20mm Engineered Stone Waterfall End UPGRADE Carrara Lumina/Marquina/Havana Grey/Calacatta Sara,46843,ESWEUG,FALSE,318,CABINET MAKER
20430,750,27/06/2023 6:10,CABINET MAKER : ESM40WEUP : 40mm Engineered Stone Waterfall End UPGRADE Carrara Lumina/Marquina/Havana Grey/Calacatta Sara,46844,ESM40WEUP,FALSE,318,CABINET MAKER
29818,750,2/09/2023 7:59,La Rocca QLD Marble and Granite Pty Ltd : ESM40WEUP : 40mm Engineered Stone Waterfall End UPGRADE Carrara Lumina/Marquina/Havana Grey/Calacatta Sara,46844,ESM40WEUP,TRUE,512,La Rocca QLD Marble and Granite Pty Ltd
29382,79,2/09/2023 7:59,Harvey Norman Commercial QLD : EN06.MB : Arcisan Eneo 260mm Hand Towel Rail - Matte Black,46845,EN06.MB,TRUE,506,Harvey Norman Commercial QLD
20429,79,27/06/2023 6:10,PLUMBING FITOFF GEAR : EN06.MB : Arcisan Eneo 260mm Hand Towel Rail - Matte Black,46845,EN06.MB,FALSE,231,PLUMBING FITOFF GEAR
20428,71.3,27/06/2023 6:10,PLUMBING FITOFF GEAR : EN06 : Arcisan Eneo 260mm Hand Towel Rail - Polished Chrome,46846,EN06,FALSE,231,PLUMBING FITOFF GEAR
29383,71.3,2/09/2023 7:59,Harvey Norman Commercial QLD : EN06 : Arcisan Eneo 260mm Hand Towel Rail - Polished Chrome,46846,EN06,TRUE,506,Harvey Norman Commercial QLD
29384,750,2/09/2023 7:59,Harvey Norman Commercial QLD : TN890U : Oliveri Titan Undermount Bowl 710 X 405mm,46847,TN890U,TRUE,506,Harvey Norman Commercial QLD
20427,750,27/06/2023 6:10,PLUMBING FITOFF GEAR : TN890U : Oliveri Titan Undermount Bowl 710 X 405mm,46847,TN890U,FALSE,231,PLUMBING FITOFF GEAR
20426,47,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX16350 : Arcisan Axus Pin Lever Shower/Bath Mixer with Diverter on Round Backplate Trim Kit only - Polished Chrome,46848,AX16350,FALSE,231,PLUMBING FITOFF GEAR
29385,47,2/09/2023 7:59,Harvey Norman Commercial QLD : AX16350 : Arcisan Axus Pin Lever Shower/Bath Mixer with Diverter on Round Backplate Trim Kit only - Polished Chrome,46848,AX16350,TRUE,506,Harvey Norman Commercial QLD
29386,52,2/09/2023 7:59,Harvey Norman Commercial QLD : ARB0135 : Arcisan Axus Diverter Mixer Inwall Body,46849,ARB0135,TRUE,506,Harvey Norman Commercial QLD
20425,52,27/06/2023 6:10,PLUMBING FITOFF GEAR : ARB0135 : Arcisan Axus Diverter Mixer Inwall Body,46849,ARB0135,FALSE,231,PLUMBING FITOFF GEAR
20424,330,27/06/2023 6:10,PLUMBING FITOFF GEAR : EV299B : Abey Solaire Naturalite Double Bowl Sink with Drainer - Black,46850,EV299B,FALSE,231,PLUMBING FITOFF GEAR
29387,330,2/09/2023 7:59,Harvey Norman Commercial QLD : EV299B : Abey Solaire Naturalite Double Bowl Sink with Drainer - Black,46850,EV299B,TRUE,506,Harvey Norman Commercial QLD
29663,3.5,2/09/2023 7:59,Insulhome : WR : Wall Rap Supplied and Installed - Polyweave brick and Hebel,46851,WR,FALSE,509,Insulhome
20423,3.5,27/06/2023 6:10,ENERGY RATING : WR : Wall Rap Supplied and Installed - Polyweave brick and Hebel,46851,WR,FALSE,302,ENERGY RATING
36501,3.5,14/03/2024 1:41,Austral Insulation : WR : Wall Rap Supplied and Installed - Polyweave brick and Hebel,46851,WR,FALSE,673,Austral Insulation
36588,6.57,6/04/2024 14:00,Austral Insulation : WRC : Wall Rap Supplied and Installed - Building Membrane light weight cladding,46852,WRC,TRUE,673,Austral Insulation
20422,4.7,27/06/2023 6:10,ENERGY RATING : WRC : Wall Rap Supplied and Installed - Building Membrane light weight cladding,46852,WRC,FALSE,302,ENERGY RATING
29664,4.7,2/09/2023 7:59,Insulhome : WRC : Wall Rap Supplied and Installed - Building Membrane light weight cladding,46852,WRC,FALSE,509,Insulhome
29665,12,2/09/2023 7:59,Insulhome : WRFP : Rapid Wall Wrap Fall Protection,46853,WRFP,FALSE,509,Insulhome
20421,12,27/06/2023 6:10,ENERGY RATING : WRFP : Rapid Wall Wrap Fall Protection,46853,WRFP,FALSE,302,ENERGY RATING
36499,12,14/03/2024 1:41,Austral Insulation : WRFP : Rapid Wall Wrap Fall Protection,46853,WRFP,TRUE,673,Austral Insulation
20420,34.5,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX02170.MB : Arcisan Axus Round Wall Arm 350mm - Matt Black,46854,AX02170.MB,FALSE,231,PLUMBING FITOFF GEAR
29388,34.5,2/09/2023 7:59,Harvey Norman Commercial QLD : AX02170.MB : Arcisan Axus Round Wall Arm 350mm - Matt Black,46854,AX02170.MB,TRUE,506,Harvey Norman Commercial QLD
29389,87.3182,2/09/2023 7:59,Harvey Norman Commercial QLD : AX013506 : Arcisan Axus Pin Lever Square Gooseneck Sink Mixer - Polished Chrome,46855,AX013506,TRUE,506,Harvey Norman Commercial QLD
20419,87.3182,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX013506 : Arcisan Axus Pin Lever Square Gooseneck Sink Mixer - Polished Chrome,46855,AX013506,FALSE,231,PLUMBING FITOFF GEAR
20418,6.8545,27/06/2023 6:10,EXTERNAL CLADDING : FJCHA146019 : Chamfer Araucaria Gold Primed F/J Pine 149 X 19MM,46856,FJCHA146019,FALSE,298,EXTERNAL CLADDING
35708,6.8545,26/02/2024 23:00,Bunnings : FJCHA146019 : Chamfer Araucaria Gold Primed F/J Pine 149 X 19MM,46856,FJCHA146019,FALSE,604,Bunnings
35557,6.8545,19/12/2023 0:29,Finlaysons Timber & Hardware Pty Ltd : FJCHA146019 : Chamfer Araucaria Gold Primed F/J Pine 149 X 19MM,46856,FJCHA146019,FALSE,503,Finlaysons Timber & Hardware Pty Ltd
35558,7.9545,19/12/2023 0:29,Finlaysons Timber & Hardware Pty Ltd : FJCHA180019 : Chamfer Araucaria Gold Primed F/J Pine 180 X 19MM,46857,FJCHA180019,FALSE,503,Finlaysons Timber & Hardware Pty Ltd
35707,7.9545,26/02/2024 23:00,Bunnings : FJCHA180019 : Chamfer Araucaria Gold Primed F/J Pine 180 X 19MM,46857,FJCHA180019,FALSE,604,Bunnings
20417,7.9545,27/06/2023 6:10,EXTERNAL CLADDING : FJCHA180019 : Chamfer Araucaria Gold Primed F/J Pine 180 X 19MM,46857,FJCHA180019,FALSE,298,EXTERNAL CLADDING
20416,80,27/06/2023 6:10,PLUMBING FITOFF GEAR : AR02104.MB : Arcisan Axus Square Wall/Ceiling Mounted Shower Head 200mm - Matt Black,46858,AR02104.MB,FALSE,231,PLUMBING FITOFF GEAR
29390,80,2/09/2023 7:59,Harvey Norman Commercial QLD : AR02104.MB : Arcisan Axus Square Wall/Ceiling Mounted Shower Head 200mm - Matt Black,46858,AR02104.MB,TRUE,506,Harvey Norman Commercial QLD
29391,87,2/09/2023 7:59,Harvey Norman Commercial QLD : AX16200.MB : Arcisan Axus Pin Lever Wall Mounted Basin/Bath Mixer with 220mm Spout on Backplate Trim Kit Only - Matt Black,46859,AX16200.MB,TRUE,506,Harvey Norman Commercial QLD
20415,87,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX16200.MB : Arcisan Axus Pin Lever Wall Mounted Basin/Bath Mixer with 220mm Spout on Backplate Trim Kit Only - Matt Black,46859,AX16200.MB,FALSE,231,PLUMBING FITOFF GEAR
20414,944,27/06/2023 6:10,PLUMBING FITOFF GEAR : CO1800W : Decina Cool Freestanding Bath 1800mm,46860,CO1800W,FALSE,231,PLUMBING FITOFF GEAR
29392,944,2/09/2023 7:59,Harvey Norman Commercial QLD : CO1800W : Decina Cool Freestanding Bath 1800mm,46860,CO1800W,TRUE,506,Harvey Norman Commercial QLD
20413,354.2364,27/06/2023 6:10,APPLIANCES : RUM90XCOM : Robinhood 90cm Undermount Rangehood,46861,RUM90XCOM,TRUE,323,APPLIANCES
20412,37.5455,27/06/2023 6:10,INTERNAL DOORS : SJS92HLH920 : Pine Single Jamb Set Hinged 92 X 19 LH 2040 Chrome (to Suit 920 Door),46862,SJS92HLH920,FALSE,285,INTERNAL DOORS
33281,37.5455,31/10/2023 1:44,Pre Hung Doors (PHD) : SJS92HLH920 : Pine Single Jamb Set Hinged 92 X 19 LH 2040 Chrome (to Suit 920 Door),46862,SJS92HLH920,TRUE,520,Pre Hung Doors (PHD)
33282,37.5455,31/10/2023 1:44,Pre Hung Doors (PHD) : SJS92HRH920 : Pine Single Jamb Set Hinged 92 X 19 RH 2040 Chrome (to Suit 920 Door),46863,SJS92HRH920,TRUE,520,Pre Hung Doors (PHD)
20411,37.5455,27/06/2023 6:10,INTERNAL DOORS : SJS92HRH920 : Pine Single Jamb Set Hinged 92 X 19 RH 2040 Chrome (to Suit 920 Door),46863,SJS92HRH920,FALSE,285,INTERNAL DOORS
20410,37.5455,27/06/2023 6:10,INTERNAL DOORS : SJS92LOLH920 : Pine Single Jamb Set Lift Off Hinge 92 X 19 LH 2040 Chrome (to Suit 920 Door),46864,SJS92LOLH920,FALSE,285,INTERNAL DOORS
33283,37.5455,31/10/2023 1:44,Pre Hung Doors (PHD) : SJS92LOLH920 : Pine Single Jamb Set Lift Off Hinge 92 X 19 LH 2040 Chrome (to Suit 920 Door),46864,SJS92LOLH920,TRUE,520,Pre Hung Doors (PHD)
33284,37.5455,31/10/2023 1:44,Pre Hung Doors (PHD) : SJS92LORH920 : Pine Single Jamb Set Lift Off Hinge 92 X 19 RH 2040 Chrome (to Suit 920 Door),46865,SJS92LORH920,TRUE,520,Pre Hung Doors (PHD)
20409,37.5455,27/06/2023 6:10,INTERNAL DOORS : SJS92LORH920 : Pine Single Jamb Set Lift Off Hinge 92 X 19 RH 2040 Chrome (to Suit 920 Door),46865,SJS92LORH920,FALSE,285,INTERNAL DOORS
20408,105.3818,27/06/2023 6:10,INTERNAL DOORS : HAG9920FHLHLHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole Hinged and Latched LH Chrome,46866,HAG9920FHLHLHC,FALSE,285,INTERNAL DOORS
33285,105.3818,31/10/2023 1:44,Pre Hung Doors (PHD) : HAG9920FHLHLHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole Hinged and Latched LH Chrome,46866,HAG9920FHLHLHC,TRUE,520,Pre Hung Doors (PHD)
33286,105.3818,31/10/2023 1:44,Pre Hung Doors (PHD) : HAG9920FHLHRHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole Hinged and Latched RH Chrome,46867,HAG9920FHLHRHC,TRUE,520,Pre Hung Doors (PHD)
20407,105.3818,27/06/2023 6:10,INTERNAL DOORS : HAG9920FHLHRHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole Hinged and Latched RH Chrome,46867,HAG9920FHLHRHC,FALSE,285,INTERNAL DOORS
20406,105.3818,27/06/2023 6:10,INTERNAL DOORS : HAG9920FHLOHLHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole and Latched Lift Off Hinge LH Chrome,46868,HAG9920FHLOHLHC,FALSE,285,INTERNAL DOORS
33287,105.3818,31/10/2023 1:44,Pre Hung Doors (PHD) : HAG9920FHLOHLHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole and Latched Lift Off Hinge LH Chrome,46868,HAG9920FHLOHLHC,TRUE,520,Pre Hung Doors (PHD)
33288,105.3818,31/10/2023 1:44,Pre Hung Doors (PHD) : HAG9920FHLOHRHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole and Latched Lift Off Hinge RH Chrome,46869,HAG9920FHLOHRHC,TRUE,520,Pre Hung Doors (PHD)
20405,105.3818,27/06/2023 6:10,INTERNAL DOORS : HAG9920FHLOHRHC : Hume Accent HAG9 2040 X 920 X 35 54mm Face Hole and Latched Lift Off Hinge RH Chrome,46869,HAG9920FHLOHRHC,FALSE,285,INTERNAL DOORS
20404,48,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX09C : Arcisan Axus Stainless Steel Shelf 440mm Chrome,46870,AX09C,FALSE,231,PLUMBING FITOFF GEAR
29393,48,2/09/2023 7:59,Harvey Norman Commercial QLD : AX09C : Arcisan Axus Stainless Steel Shelf 440mm Chrome,46870,AX09C,TRUE,506,Harvey Norman Commercial QLD
29394,42,2/09/2023 7:59,Harvey Norman Commercial QLD : GLO99945 : Barben Glo Glass Shelf 450mm Chrome,46871,GLO99945,TRUE,506,Harvey Norman Commercial QLD
20403,42,27/06/2023 6:10,PLUMBING FITOFF GEAR : GLO99945 : Barben Glo Glass Shelf 450mm Chrome,46871,GLO99945,FALSE,231,PLUMBING FITOFF GEAR
20402,41.4,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX07.MB : Arcisan Axus Guest Towel Ring - Matt Black,46872,AX07.MB,FALSE,231,PLUMBING FITOFF GEAR
29395,41.4,2/09/2023 7:59,Harvey Norman Commercial QLD : AX07.MB : Arcisan Axus Guest Towel Ring - Matt Black,46872,AX07.MB,TRUE,506,Harvey Norman Commercial QLD
29396,11.5,2/09/2023 7:59,Harvey Norman Commercial QLD : AX08.MB :  Arcisan Axus Robe Hook - Matt Black,46873,AX08.MB,TRUE,506,Harvey Norman Commercial QLD
20401,11.5,27/06/2023 6:10,PLUMBING FITOFF GEAR : AX08.MB :  Arcisan Axus Robe Hook - Matt Black,46873,AX08.MB,FALSE,231,PLUMBING FITOFF GEAR
20400,720,27/06/2023 6:10,BRICKS : STDBRICKQLDBR : STD Brick QLD Builders Range,46874,STDBRICKQLDBR,FALSE,319,BRICKS
32287,720,2/09/2023 8:06,Austral - Rochedale : STDBRICKQLDBR : STD Brick QLD Builders Range,46874,STDBRICKQLDBR,TRUE,434,Austral - Rochedale
29397,0.0091,2/09/2023 7:59,Harvey Norman Commercial QLD : BLANCO400 : Blanco 400 Single Undermount Sink - White,46875,BLANCO400,TRUE,506,Harvey Norman Commercial QLD
20399,0.0091,27/06/2023 6:10,PLUMBING FITOFF GEAR : BLANCO400 : Blanco 400 Single Undermount Sink - White,46875,BLANCO400,FALSE,231,PLUMBING FITOFF GEAR
20398,0.0091,27/06/2023 6:10,PLUMBING FITOFF GEAR : BLANCO700 : Blanco 700 Single Undermount Sink - White,46876,BLANCO700,FALSE,231,PLUMBING FITOFF GEAR
29398,903.21,2/09/2023 7:59,Harvey Norman Commercial QLD : BLANCO700 : Blanco 700 Single Undermount Sink - White,46876,BLANCO700,TRUE,506,Harvey Norman Commercial QLD
29399,0.0091,2/09/2023 7:59,Harvey Norman Commercial QLD : OLVERISANT : Oliveri Santorini Double Bowl Undermount Sink - Black,46877,OLVERISANT,TRUE,506,Harvey Norman Commercial QLD
20397,0.0091,27/06/2023 6:10,PLUMBING FITOFF GEAR : OLVERISANT : Oliveri Santorini Double Bowl Undermount Sink - Black,46877,OLVERISANT,FALSE,231,PLUMBING FITOFF GEAR
20396,0.0091,27/06/2023 6:10,PLUMBING FITOFF GEAR : ABEYNU : Abey NuQueen Double Bowl Drop in Sink,46878,ABEYNU,FALSE,231,PLUMBING FITOFF GEAR
29400,0.0091,2/09/2023 7:59,Harvey Norman Commercial QLD : ABEYNU : Abey NuQueen Double Bowl Drop in Sink,46878,ABEYNU,TRUE,506,Harvey Norman Commercial QLD
20395,81.6,27/06/2023 6:10,PRIVATE CERTIFIER : DASA : Driveway Application Self Assesment,46879,DASA,FALSE,268,PRIVATE CERTIFIER
35126,81.6,4/12/2023 0:56,Fluid Building Approvals : DASA : Driveway Application Self Assesment,46879,DASA,TRUE,576,Fluid Building Approvals
35127,189.1,4/12/2023 0:56,Fluid Building Approvals : DAFA : Driveway Application Full Assessment,46880,DAFA,TRUE,576,Fluid Building Approvals
