id,sys_type_id,deleted,parent_id,parent,parent$type,drive_id,folder_id,total,purchase_order_number,amount_still_to_be_invoiced,estimation_check,sub_total,tax,ted_task_id,ted_task,ted_task$type,supplier_id,supplier,supplier$type,total_with_allowance,product_package_id,product_package,product_package$type,construction_id,construction,construction$type,budget,xero_amount_paid,xero_supplier,xero_complete,xero_still_to_be_paid,xero_budget_diff,xero_paid_date,diff_po_with_allowance_versus_budget,xero_id,xero_total_with_allowance,diff_xero_and_total_but_not_complete,total_allowance_xero_paid,part_payment,xero_amount_paid_exc_gst,ld_versus_xero_paid,sams_notes
48900,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5IBPE6YUPTP5FZE7L374UEQXLF,31270.954,PO-048900,,true,28428.14,2842.814,671,Pay Supervisor Fee,100,763,Tekna Supervisor,16,31270.954,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,31270.954,28143.86,Tekna Admin,false,3127.094,0,2025-4-29,0,,48900,3127.094,3127.094,true,25585.34,3127.094,
48923,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYYEOYMLQDIJVBIAEEUIL7KJYJR,8210.4,PO-048923,,true,7464,746.4,728,FIT SDA Window Actuators,99,765,Tekna Finishing Touches,16,8210.4,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,8210.4,8210.4,Tekna Admin,true,0,0,2025-8-21,0,,48923,0,0,false,7464,0,
48926,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2SLPD3BVQMX5FI7P2GN55346F7,11880,PO-048926,,true,10800,1080,729,FIT SDA Auto Door Openers,99,765,Tekna Finishing Touches,16,11880,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,26730,0,0,false,26730,0,0,-14850,,48926,11880,11880,false,0,26730,
48849,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6XNQ7PSB32Y5EKYZJPNG5IGE37,7700,PO-048849,,true,7000,700,183,Do Finishing Touches,99,765,Tekna Finishing Touches,16,7700,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,7700,0,0,false,7700,0,0,0,,48849,7700,7700,false,0,7700,
48905,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W25QNOXOQXMGRBJM2VK7GT23GTZ,1716,PO-048905,,true,1560,156,743,Req Strip Drain,99,775,Trade Tilers Centre,16,1716,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1716,3906.78,Tekna Admin,true,0,-2190.78,2025-8-20,0,,48905,-2190.78,-2190.78,false,3551.62,-2190.78,
52923,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3TIMYKT2MGYNAJZMWD5E7SJTUR,1.1,PO-052923,,true,1,0.1,316,Req Electrician Underground,99,778,Daly Plumbing,16,1.1,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1.1,429,Daly Plumbing,true,0,-427.9,2025-5-31,0,,52923,-427.9,-427.9,false,390,-427.9,
48837,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZ2EH56GOR5JJHK32VKN2Q2QTES,6013.04,PO-048837,,true,5466.4,546.64,744,Req Parti Wall,99,785,CBMA,16,6013.04,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,6013.04,6013.04,Tekna Admin,true,0,0,2025-5-1,0,,48837,0,0,false,5466.4,0,
52929,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6EEKGUBNJVYFFLEGSPE2NOA4OD,898.7,PO-052929,,true,817,81.7,744,Req Parti Wall,99,785,CBMA,16,898.7,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,898.7,898.7,Compliant Building Materials Australasia Pty Ltd (CBMA),true,0,0,2025-5-29,0,,52929,0,0,false,817,0,
52621,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2KHMKEFMK2FVDZUX6OQHTG7UBZ,11011,PO-052621,,false,10010,1001,370,Req Kitchen Bench Top Install,99,786,Gold Coast Post Forming,16,11011,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,20755.878,5505.5,Gold Coast Post Forming,true,0,15250.378,2025-7-29,-9744.878,,52621,5505.5,5505.5,false,5005,15250.378,Need to Get Quote for new
48895,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4FUNN32U7I55FYFGYAJVTMYKKJ,12508.375,PO-048895,,true,11371.25,1137.125,561,Pay Builders Insurance,100,789,Tekna Insurance,16,12508.375,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,12508.375,12508.38,Tekna Admin,true,0,-0.005,2025-4-29,0,,48895,-0.005,-0.005,false,11371.25,-0.005,
48877,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2XRQODORRVXBE3K6GVS3KOCIVE,19929.8,PO-048877,,true,18118,1811.8,414,Req Plumber - Fit Off,99,791,Spot On Plumbing and Drainage,16,19929.8,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,19929.8,0,0,false,19929.8,0,0,0,,48877,19929.8,19929.8,false,0,19929.8,
48894,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2POZMJOGXH6RHK5L4XYRSRLCDV,19929.8,PO-048894,,true,18118,1811.8,416,Req Plumber Rough In,99,791,Spot On Plumbing and Drainage,16,19929.8,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,19929.8,19929.8,Spot On Project Group Pty Ltd,true,0,0,2025-8-1,0,,48894,0,0,false,18118,0,
48840,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3HACETUWZGFRD3D52RWGSKW4A2,3985.96,PO-048840,,true,3623.6,362.36,296,Req Down Pipes Ground Floor,99,791,Spot On Plumbing and Drainage,16,3985.96,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,3985.96,3985.96,Spot On Project Group Pty Ltd,true,0,0,2025-10-3,0,,48840,0,0,false,3623.6,0,
48864,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYWOALOEX2UJRF3VQSEP3HVIMX7,35873.64,PO-048864,,true,32612.4,3261.24,298,Req Drainer for Drains Wafflepod,99,791,Spot On Plumbing and Drainage,16,35873.64,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,35873.64,35873.64,Spot On Project Group Pty Ltd,true,0,0,2025-4-29,0,,48864,0,0,false,32612.4,0,
48932,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYEEIBREMRVN5C25GNPQV7WCU5W,2.75,PO-048932,,true,2.5,0.25,707,Req Hydraulic Design,127,792,H Design Hydraulic Engineering Group Pty Ltd,16,2.75,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,4400,3960,H Design,true,0,440,2024-12-20,-4397.25,,48932,-3957.25,-3957.25,false,3600,440,
48888,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W7UVBLUDBB4S5A3FKXCGF5ZQCT7,30553.127,PO-048888,,true,27775.57,2777.557,693,Req SDA Door Opener,99,803,Queensland Gate Automation,16,30553.127,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,30553.127,28366.86,Queensland Gate Automation,true,0,2186.267,2025-3-29,0,,48888,2186.267,2186.267,false,25788.05,2186.267,
48958,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYIIDAJ2ZV3LZHJ7T22WEUPCOJV,825,PO-048958,,true,750,75,752,Req Demolition Permit,127,805,Mackay and Sons,16,825,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,825,825,Mackay and Sons House Removers Pty Ltd,true,0,0,2024-11-22,0,,48958,0,0,false,750,0,
49678,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZHWMOIGJKVBBG3X4YGHL47NLXK,1760,PO-049678,,true,1600,160,772,Req Performance Solution,99,809,DDEG,16,1760,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1760,1760,DDEG (Solutions),true,0,0,2024-12-28,0,,49678,0,0,false,1600,0,
49672,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3QXRUR4ROMMVFLGMFLLUVHGLNU,510,PO-049672,,true,510,0,751,Req Septic,99,812,Express Wastewater Solutions,16,510,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,510,510,Express Wastewater Solutions,true,0,0,2024-12-14,0,,49672,0,0,false,510,0,
52723,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZFUI2STSEBIZA3FM77BIBZA67Z,594,PO-052723,,true,540,54,776,Req Extra Work Place Health and Safety,99,813,Moreton Bay Recycling,16,594,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,594,594,Tekna Admin,true,0,0,2025-5-9,0,,52723,0,0,false,540,0,
50226,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZJQM2SPCQF6ZFYU25D46QFCNFO,4950,PO-050226,,true,4500,450,773,Req Upgrade water Connection,99,814,Alta Engineering,16,4950,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,4950,4950,Alta,true,0,0,2025-2-21,0,,50226,0,0,false,4500,0,
49675,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6NTQM3PD2HU5GJTNJCYSWE62WG,990,PO-049675,,true,900,90,773,Req Upgrade water Connection,99,814,Alta Engineering,16,990,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,990,990,Alta,true,0,0,2024-12-18,0,,49675,0,0,false,900,0,
51305,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4WTTQPJNUVQBHKVG6ETA5I6TJT,1540,PO-051305,,true,1400,140,406,Req Permanent Power Pole,99,835,Brisbane Power Poles,16,1540,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1540,1540,Brisbane Power Poles,true,0,0,2025-2-28,0,,51305,0,0,false,1400,0,
52120,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WY27XEUL2QDZFFL5D5MK4DSZ365,14832.422,PO-052120,,true,13484.02,1348.402,417,Req Pods and Steel For Wafflepod,99,836,Building and Construction Supplies PTY Ltd,16,14832.422,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,14832.422,14832.42,Building and Construction Supplies Pty Ltd,true,0,0.002,2025-5-31,0,,52120,0.002,0.002,false,13484.02,0.002,
52121,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3B7VMY5RC4CNB25ZJZ2IXL2HFC,8888.187,PO-052121,,true,8080.17,808.017,417,Req Pods and Steel For Wafflepod,99,836,Building and Construction Supplies PTY Ltd,16,8888.187,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,8888.187,8888.19,Building and Construction Supplies Pty Ltd,true,0,-0.003,2025-5-31,0,,52121,-0.003,-0.003,false,8080.17,-0.003,
53912,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5Z67H6XC6R35ALUWRNLPRPXJGA,5590.75,PO-053912,,true,5082.5,508.25,308,Req Driveway Steel Reo,99,836,Building and Construction Supplies PTY Ltd,16,5590.75,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,5000,5715.75,Building and Construction Supplies Pty Ltd,true,0,-715.75,2025-9-27,590.75,,53912,-125,-125,false,5196.14,-715.75,
51307,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYI2BJFDKMHZFDZNLPZBM6V3BEF,14390.2,PO-051307,,true,13082,1308.2,440,Req Screw Piers,99,836,Building and Construction Supplies PTY Ltd,16,14390.2,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,14390.2,14390.2,Building and Construction Supplies Pty Ltd,true,0,0,2025-5-1,0,,51307,0,0,false,13082,0,
51308,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4TF2D6EKCVNVC3JZT7NJ5EUGBS,24794,PO-051308,,true,22540,2254,440,Req Screw Piers,99,836,Building and Construction Supplies PTY Ltd,16,24794,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,24794,24794,Building and Construction Supplies Pty Ltd,true,0,0,2025-5-1,0,,51308,0,0,false,22540,0,
49293,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4PJGUWQZGJVFBIZRJSSBPYS6WB,8199.99994,PO-049293,,true,7454.5454,745.45454,751,Req Septic,99,838,Evergreen Wastewater,16,8199.9999,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,8199.9999,8200,everGreen Wastewater,true,0,-0.0001,2025-3-21,0,,49293,-0.0001,-0.0001,false,7454.55,-0.0001,
54211,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYHM2ALRKJEMNHZFYGCWGYPYH53,6290.614,PO-054211,,false,5718.74,571.874,751,Req Septic,99,838,Evergreen Wastewater,16,6290.614,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,3146,everGreen Wastewater,false,-3146,0,2025-10-15,6290.614,,54211,3144.614,3144.614,true,2860,-3146,
48834,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4KCVRSIBPAMBD2Q5674SVOXETJ,21610.38,PO-048834,,true,19645.8,1964.58,680,Req Vinyl Flooring,99,851,QFloors,16,21610.38,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,22959.057,0,0,false,22959.057,0,0,-1348.677,,48834,21610.38,21610.38,false,0,22959.057,
48884,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4LCNDZK23XW5DZC3HRYTIKQDZG,39116,PO-048884,,true,35560,3556,301,Req Driveway Concretor,99,857,Sunnycoast Concreting,16,39116,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,37323,39116,Sunny Coast Concreting,true,0,-1793,2025-10-25,1793,,48884,0,0,false,35560,-1793,
52123,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W5P47CVC7CXTJEL55Q32DLHGPLJ,42339,PO-052123,,true,38490,3849,280,Req Concretor to Pour Slab Wafflepod,99,857,Sunnycoast Concreting,16,42339,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,42339,42339,Sunny Coast Concreting,true,0,0,2025-4-25,0,,52123,0,0,false,38490,0,
52641,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W3RTPOIGT5OCRFZQN3Y5ZPYVEET,13750,PO-052641,,false,12500,1250,771,Req Driveway Cross Over,99,857,Sunnycoast Concreting,16,13750,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,13750,9130,Sunny Coast Concreting,true,0,4620,2025-8-15,0,,52641,4620,4620,false,8300,4620,
52124,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYTG2RVQP7C3BDIFIQZSYIF66RY,1654.125,PO-052124,,true,1503.75,150.375,221,Req Bedding Sand To Site Wafflepod,99,866,Rowcon Recycling,16,1654.125,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1654.125,2613.64,Tekna Admin,true,0,-959.515,2025-4-29,0,,52124,-959.515,-959.515,false,2376.03,-959.515,
48887,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WZVCU5JTSREOJFJBSGLQWAE3NQQ,1101.639,PO-048887,,true,1001.49,100.149,655,Req Driveway Deco Material,99,866,Rowcon Recycling,16,1101.639,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1101.639,2078.76,Tekna Admin,true,0,-977.121,2025-5-9,0,,48887,-977.121,-977.121,false,1889.78,-977.121,
52237,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W6NFZJW76I2BFDJ75ZUSHGC2PUJ,825,PO-052237,,true,750,75,774,Req NBN Design,99,869,Stela Group,16,825,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,825,825,Stela Group,true,0,0,2025-4-25,0,,52237,0,0,false,750,0,
48868,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W632EB4FOVTQRELI6ULRQTFDXZR,825,PO-048868,,true,750,75,197,Req Temporary Fencing,99,874,ATF Services,16,825,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,825,999.24,ATF Services Pty Ltd,true,0,-174.24,2025-5-16,0,,48868,-174.24,-174.24,false,908.4,-174.24,
52590,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2L7BJEJ5HK5ZDZGZY42OLY6SN7,330,PO-052590,,true,300,30,767,Do Traffic Managment Plan,99,878,TMP Company,16,330,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,330,330,TMP Company,true,0,0,2025-4-17,0,,52590,0,0,false,300,0,
52616,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W4SSFBY22KANVBYI4NEDJVAC5CJ,21171.69,PO-052616,,true,21171.69,0,768,Do Headworks Water,99,881,Unity Water,16,21171.69,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,21171.69,21853.96,Unitywater,true,0,-682.27,2025-7-18,0,,52616,-682.27,-682.27,false,19867.24,-682.27,
52615,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WYF3BSQ3SZHGFAYWGQIA2L7SALO,13484.999,PO-052615,,true,12259.09,1225.909,773,Req Upgrade water Connection,99,881,Unity Water,16,13484.999,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,13484.999,13485,Unitywater,true,0,-0.001,2025-4-30,0,,52615,-0.001,-0.001,false,12259.09,-0.001,
54216,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6W2UH2DR24L725DJTS5VVZYQMHGH,1713,PO-054216,,false,1713,0,773,Req Upgrade water Connection,99,881,Unity Water,16,1713,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,0,1713,Unitywater,true,0,-1713,2025-10-15,1713,,54216,0,0,false,1713,-1713,
52666,52,,,,,b!lhQU6ZBW-Umi_Zaobz6m1vv4NrY-98VPrK5C6OMWPChTELgREW0MR6R7ya_2bELe,01JH4F6WY5KVAMMF3MZFDKAGNMZ67B5XVD,1496,PO-052666,,true,1360,136,594,Req Skip Bin - Final,99,883,Icon Skip Bins,16,1496,,,,38,"Lot 2 (36) Bowen Road, GLASSHOUSE MOUNTAINS, QLD",15,1496,6369.44,ICON GROUP SKIPS,true,0,-4873.44,2025-6-27,0,,52666,-4873.44,-4873.44,false,5790.4,-4873.44,
